# 2025-10-11_17-37-09
# timestamp pos1 pos2 pos3 pos4 pos5 pos6 vel1 vel2 vel3 vel4 vel5 vel6
7.1951 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.1961 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.1971 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.1981 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.1991 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.2002 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.2014 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.2021 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.2031 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.2044 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.2052 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 0.0070 -0.0210 0.0800
7.2061 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0070 -0.0210 0.0070 -0.0210 0.0800
7.2071 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2081 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2092 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2101 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2112 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2121 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2131 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2142 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2152 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2161 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2174 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.0360
7.2188 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 0.0070 -0.0070 -0.0210 0.0070 -0.0070 0.0510
7.2192 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2201 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2212 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2221 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2231 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2242 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2252 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
7.2262 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0210 -0.0070 0.0070 -0.0070 -0.0070 -0.0070 0.1090
